ts,vault_id,min,25perc,50perc,75perc,max,count
2023-04-03T00:00:00.000000,1105,142,17437.545,19050.871,22302.938,43300,734
2023-04-03T00:00:00.000000,1115,1363,14853.6,17049.0,21357.555,38066,719
2023-04-03T00:00:00.000000,1093,63,48543.367,48548.715,48554.348,67739,756
2023-04-03T00:00:00.000000,1116,5446,15904.12,17373.25,20830.25,85236,728
2023-04-03T00:00:00.000000,1098,4068,17789.564,21232.64,23060.6,47577,741
2023-04-03T00:00:00.000000,1094,5448,16742.54,18022.303,21567.26,44672,720
2023-04-03T00:00:00.000000,1110,110,17181.143,18483.969,22629.014,69807,727
2023-04-03T00:00:00.000000,1117,819,18011.139,20420.604,22264.285,37681,737
2023-04-03T00:00:00.000000,1106,3191,16511.314,18237.346,21196.084,73780,711
2023-04-03T00:00:00.000000,1120,142,36039.895,36044.473,36049.258,42579,710
2023-04-03T00:00:00.000000,1119,1262,17416.0,18995.7,22153.25,36932,764
2023-04-03T00:00:00.000000,1096,377,47098.914,47104.168,47110.688,69821,740
2023-04-03T00:00:00.000000,1107,606,16574.146,17905.0,22323.512,42943,727
2023-04-03T00:00:00.000000,1104,143,14838.65,17061.84,21496.912,45089,715
2023-04-03T00:00:00.000000,1111,158,39429.227,39446.324,39454.58,39465,733
2023-04-03T00:00:00.000000,1102,2820,17822.219,21784.111,23637.0,65965,706
2023-04-03T00:00:00.000000,1090,47,49475.047,49496.895,49506.453,76037,745
2023-04-03T00:00:00.000000,1113,16,38485.977,38493.35,38505.734,68037,746
2023-04-03T00:00:00.000000,1112,190,17239.084,18690.572,22638.682,51055,740
2023-04-03T00:00:00.000000,1095,1839,16541.9,18709.879,22403.441,45463,740
2023-04-03T00:00:00.000000,1103,235,14892.775,18091.0,21235.17,70558,749
2023-04-03T00:00:00.000000,1109,143,17451.072,19562.516,21837.5,84564,735
2023-04-03T00:00:00.000000,1108,96,17058.688,20090.145,22942.566,41621,746
2023-04-03T00:00:00.000000,1100,775,18662.25,20506.406,23775.0,69163,719
2023-04-03T00:00:00.000000,1091,47,49190.15,49194.61,49199.71,69811,734
2023-04-03T00:00:00.000000,1114,1707,17578.25,18559.926,21640.918,38839,717
2023-04-03T00:00:00.000000,1101,403,15676.156,19199.166,22962.0,45797,758
2023-04-03T00:00:00.000000,1118,285,37550.086,37554.5,37558.68,37573,717
2023-04-03T00:00:00.000000,1092,79,48905.14,48910.69,48915.902,60049,731
2023-04-03T00:00:00.000000,1097,125,18246.6,21219.49,23082.06,77852,732
2023-04-03T00:00:00.000000,1099,491,15426.134,18681.846,22787.125,76052,754
2023-04-04T00:00:00.000000,1100,2392,18736.656,20563.3,23796.334,72014,722
2023-04-04T00:00:00.000000,1096,126,47124.0,47128.53,47135.0,69853,754
2023-04-04T00:00:00.000000,1111,174,39454.484,39471.332,39478.49,39490,743
2023-04-04T00:00:00.000000,1108,127,17083.197,19521.492,22951.078,41646,741
2023-04-04T00:00:00.000000,1116,459,15484.82,17872.334,20849.729,61331,739
2023-04-04T00:00:00.000000,1106,3222,16443.0,18432.164,21227.732,76574,740
2023-04-04T00:00:00.000000,1098,2006,18062.152,21255.545,23069.2,70387,711
2023-04-04T00:00:00.000000,1105,174,17472.143,19536.0,22330.047,43327,741
2023-04-04T00:00:00.000000,1110,126,17385.031,18709.584,22652.666,63290,702
2023-04-04T00:00:00.000000,1107,206,16598.72,17922.467,22339.182,42966,762
2023-04-04T00:00:00.000000,1101,435,15804.917,19219.504,22526.959,45822,715
2023-04-04T00:00:00.000000,1092,78,48928.05,48933.44,48938.92,60081,703
2023-04-04T00:00:00.000000,1115,1379,15046.44,17054.574,21374.12,38139,768
2023-04-04T00:00:00.000000,1112,221,17243.375,18597.334,22664.594,51071,723
2023-04-04T00:00:00.000000,1103,251,14923.719,18106.96,21252.2,70574,723
2023-04-04T00:00:00.000000,1120,172,36061.34,36067.883,36073.047,36081,724
2023-04-04T00:00:00.000000,1091,63,49207.926,49215.48,49222.72,77606,746
2023-04-04T00:00:00.000000,1093,78,48569.492,48574.246,48578.914,48586,722
2023-04-04T00:00:00.000000,1113,47,38512.438,38519.453,38527.562,68458,743
2023-04-04T00:00:00.000000,1114,1723,17390.643,18573.812,21315.541,38853,695
2023-04-04T00:00:00.000000,1104,174,14865.977,17388.715,21466.15,45112,703
2023-04-04T00:00:00.000000,1097,157,18269.684,21257.074,23104.0,77883,708
2023-04-04T00:00:00.000000,1099,507,15450.375,18091.23,22801.893,76084,751
2023-04-04T00:00:00.000000,1095,444,16563.855,18703.125,22429.977,45521,727
2023-04-04T00:00:00.000000,1118,31,37574.062,37578.125,37582.355,37590,719
2023-04-04T00:00:00.000000,1102,3194,17838.87,20922.1,23658.4,71165,721
2023-04-04T00:00:00.000000,1117,126,18219.021,21037.377,22548.334,37713,777
2023-04-04T00:00:00.000000,1119,332,17444.158,18972.166,22655.438,36947,715
2023-04-04T00:00:00.000000,1109,158,17476.416,19946.092,22662.6,84454,735
2023-04-04T00:00:00.000000,1094,1314,16696.012,18045.0,21167.197,44688,709
2023-04-04T00:00:00.000000,1090,63,49492.8,49518.945,49530.13,76641,742
2023-04-05T00:00:00.000000,1117,850,18064.227,20895.05,22564.691,37740,709
2023-04-05T00:00:00.000000,1101,2774,15929.5625,19254.164,22969.81,45849,723
2023-04-05T00:00:00.000000,1113,63,38538.17,38544.43,38556.457,68489,740
2023-04-05T00:00:00.000000,1110,142,17232.15,18502.166,22411.6,41030,748
2023-04-05T00:00:00.000000,1094,1330,16630.791,18061.54,21607.797,44719,719
2023-04-05T00:00:00.000000,1118,47,37596.297,37601.1,37605.402,37620,714
2023-04-05T00:00:00.000000,1100,823,18764.232,20497.777,23825.0,69211,750
2023-04-05T00:00:00.000000,1112,237,17027.887,18732.666,22688.03,39165,723
2023-04-05T00:00:00.000000,1116,818,15954.4,17895.0,20878.596,69380,701
2023-04-05T00:00:00.000000,1107,645,16245.625,17944.086,22358.334,42982,702
2023-04-05T00:00:00.000000,1109,190,17498.959,19883.723,22714.75,84612,744
2023-04-05T00:00:00.000000,1111,190,39476.145,39494.09,39501.793,39512,722
2023-04-05T00:00:00.000000,1098,4116,17795.875,21128.895,23109.033,70419,752
2023-04-05T00:00:00.000000,1108,143,17108.219,20432.754,22984.666,41668,698
2023-04-05T00:00:00.000000,1120,187,36087.883,36092.16,36097.625,42627,720
2023-04-05T00:00:00.000000,1095,503,16583.857,18746.158,22450.0,45510,732
2023-04-05T00:00:00.000000,1102,2868,17868.875,20948.06,23451.55,45820,733
2023-04-05T00:00:00.000000,1115,697,15074.1,17070.912,21401.777,38155,727
2023-04-05T00:00:00.000000,1119,348,17472.666,18990.334,22783.285,36928,714
2023-04-05T00:00:00.000000,1103,1758,14945.641,18144.863,21280.357,70606,725
2023-04-05T00:00:00.000000,1099,539,15050.889,18032.959,22461.416,69196,749
2023-04-05T00:00:00.000000,1093,109,48591.55,48596.86,48601.44,48612,726
2023-04-05T00:00:00.000000,1090,79,49521.484,49542.586,49553.42,76084,741
2023-04-05T00:00:00.000000,1092,78,48953.5,48959.46,48964.457,60097,745
2023-04-05T00:00:00.000000,1104,206,15223.0625,17585.35,21787.1,45137,727
2023-04-05T00:00:00.000000,1106,190,16912.562,18448.9,21259.111,76861,726
2023-04-05T00:00:00.000000,1105,190,17495.95,19606.795,22348.3,43336,722
2023-04-05T00:00:00.000000,1096,141,47145.69,47150.875,47156.664,69775,737
2023-04-05T00:00:00.000000,1114,3666,17418.479,18812.625,21682.125,81610,711
2023-04-05T00:00:00.000000,1097,175,18293.0,21279.922,23126.953,76777,743
2023-04-05T00:00:00.000000,1091,79,49237.23,49242.14,49247.598,69858,737
2023-04-06T00:00:00.000000,1113,222,38560.95,38568.57,38581.934,68505,749
2023-04-06T00:00:00.000000,1111,221,39500.5,39517.727,39525.12,39536,730
2023-04-06T00:00:00.000000,1093,332,48616.168,48621.035,48625.344,67817,751
2023-04-06T00:00:00.000000,1099,851,15102.033,18138.629,22849.25,69212,742
2023-04-06T00:00:00.000000,1119,1334,17496.0,18765.139,22810.285,36918,746
2023-04-06T00:00:00.000000,1112,519,17290.65,18755.5,22714.889,39226,724
2023-04-06T00:00:00.000000,1116,507,15548.777,17509.023,20895.188,69412,714
2023-04-06T00:00:00.000000,1117,4920,18092.334,20497.342,22588.781,37756,714
2023-04-06T00:00:00.000000,1107,669,16646.916,17973.889,22387.5,43013,744
2023-04-06T00:00:00.000000,1094,5511,16807.5,18086.54,21638.188,44740,741
2023-04-06T00:00:00.000000,1095,519,16607.0,18745.121,22464.5,45553,732
2023-04-06T00:00:00.000000,1105,205,17515.6,19139.531,22064.371,43364,760
2023-04-06T00:00:00.000000,1110,174,17251.75,18543.486,22369.76,69870,712
2023-04-06T00:00:00.000000,1090,252,49548.61,49567.188,49577.773,76688,763
2023-04-06T00:00:00.000000,1109,206,17580.727,20464.492,22689.047,84627,739
2023-04-06T00:00:00.000000,1096,506,47170.027,47174.49,47180.145,69900,740
2023-04-06T00:00:00.000000,1098,5562,17820.867,21041.967,23137.25,64179,700
2023-04-06T00:00:00.000000,1106,32,16490.625,18485.408,21276.65,76893,755
2023-04-06T00:00:00.000000,1120,218,36111.137,36116.133,36121.027,42658,740
2023-04-06T00:00:00.000000,1100,839,18785.32,20522.8,23836.062,69227,743
2023-04-06T00:00:00.000000,1097,332,18525.541,21306.0,23154.062,77931,696
2023-04-06T00:00:00.000000,1115,713,15092.119,17101.076,20914.734,38155,733
2023-04-06T00:00:00.000000,1091,237,49261.195,49266.96,49271.723,77669,723
2023-04-06T00:00:00.000000,1118,63,37621.707,37625.945,37630.047,37638,750
2023-04-06T00:00:00.000000,1092,112,48976.86,48982.613,48988.074,60128,753
2023-04-06T00:00:00.000000,1108,776,17127.72,20458.309,23011.072,41693,713
2023-04-06T00:00:00.000000,1114,802,17442.25,18699.389,21360.5,81642,750
2023-04-06T00:00:00.000000,1102,2899,17889.39,21878.588,23707.594,66044,699
2023-04-06T00:00:00.000000,1104,222,14915.536,17262.195,21812.047,45158,755
2023-04-06T00:00:00.000000,1101,482,15746.517,19266.152,23029.934,31760,726
2023-04-06T00:00:00.000000,1103,298,14973.0,18034.475,21304.533,70622,713
2023-04-07T00:00:00.000000,1095,551,16630.89,18799.29,22496.062,45585,741
2023-04-07T00:00:00.000000,1091,142,49285.773,49291.47,49296.723,77685,699
2023-04-07T00:00:00.000000,1112,284,17064.434,18666.334,21738.25,39258,728
2023-04-07T00:00:00.000000,1102,2931,17914.834,21894.334,23734.738,71227,731
2023-04-07T00:00:00.000000,1109,237,17544.416,20476.248,22511.062,84659,743
2023-04-07T00:00:00.000000,1103,329,14503.25,18184.889,21329.5,70654,740
2023-04-07T00:00:00.000000,1117,1727,18117.25,20525.363,22361.35,37776,733
2023-04-07T00:00:00.000000,1099,867,15527.75,18963.625,22882.86,76147,697
2023-04-07T00:00:00.000000,1105,237,17540.19,19144.836,22126.594,68691,730
2023-04-07T00:00:00.000000,1104,238,15394.094,17253.133,21837.857,45185,702
2023-04-07T00:00:00.000000,1110,190,17277.666,18551.0,22715.656,63368,690
2023-04-07T00:00:00.000000,1118,16,37644.918,37649.41,37653.848,37667,734
2023-04-07T00:00:00.000000,1093,348,48640.363,48645.492,48650.02,67849,723
2023-04-07T00:00:00.000000,1097,222,18343.617,21329.459,23175.291,76825,731
2023-04-07T00:00:00.000000,1106,48,16958.0,18500.0,21294.643,76909,736
2023-04-07T00:00:00.000000,1094,5543,16831.34,18114.621,21660.666,44772,736
2023-04-07T00:00:00.000000,1098,2085,17847.387,20994.12,23100.393,70450,757
2023-04-07T00:00:00.000000,1100,31,18810.906,20547.98,23867.809,72014,730
2023-04-07T00:00:00.000000,1114,834,17466.84,18617.932,21381.062,81657,712
2023-04-07T00:00:00.000000,1116,5121,15580.0,17938.79,20925.709,85331,716
2023-04-07T00:00:00.000000,1113,16,38586.297,38592.695,38606.145,68132,719
2023-04-07T00:00:00.000000,1119,1366,17516.666,18775.227,22238.625,36939,724
2023-04-07T00:00:00.000000,1090,269,49571.55,49591.6,49601.402,76719,713
2023-04-07T00:00:00.000000,1108,190,17152.625,20483.875,23028.715,41716,744
2023-04-07T00:00:00.000000,1107,285,16663.904,18000.55,22410.162,43038,727
2023-04-07T00:00:00.000000,1092,128,49001.39,49007.355,49012.25,60144,740
2023-04-07T00:00:00.000000,1111,237,39524.098,39542.1,39549.637,39561,761
2023-04-07T00:00:00.000000,1096,204,47194.2,47199.6,47204.82,69916,723
2023-04-07T00:00:00.000000,1115,760,14938.75,16954.361,21461.357,38202,723
2023-04-07T00:00:00.000000,1101,514,15977.833,19538.64,23058.0,45896,726
2023-04-07T00:00:00.000000,1120,234,36134.97,36139.953,36144.656,36159,733
2023-04-08T00:00:00.000000,1102,2947,18005.797,21927.732,23762.328,71258,717
2023-04-08T00:00:00.000000,1119,2153,17544.8,18817.666,22486.072,36991,754
2023-04-08T00:00:00.000000,1112,4977,17058.35,18694.2,21763.479,39239,729
2023-04-08T00:00:00.000000,1101,530,15797.25,19340.479,23078.791,45922,724
2023-04-08T00:00:00.000000,1114,865,17489.568,18641.941,21426.908,39009,745
2023-04-08T00:00:00.000000,1095,540,16998.967,18826.0,22527.285,45333,716
2023-04-08T00:00:00.000000,1116,554,15437.95,17964.0,20943.578,60542,747
2023-04-08T00:00:00.000000,1091,143,49308.95,49314.87,49319.5,69936,736
2023-04-08T00:00:00.000000,1108,222,17174.46,20502.691,23055.645,41739,756
2023-04-08T00:00:00.000000,1117,47,18136.027,20538.924,22525.012,37804,736
2023-04-08T00:00:00.000000,1099,883,15152.1,18179.834,22903.596,76178,738
2023-04-08T00:00:00.000000,1104,269,14963.192,17536.209,21857.95,45205,729
2023-04-08T00:00:00.000000,1106,3302,16535.334,18472.893,21324.6,75894,746
2023-04-08T00:00:00.000000,1097,238,18470.125,21196.4,23198.51,75748,759
2023-04-08T00:00:00.000000,1090,31,49593.0,49614.527,49626.473,76735,750
2023-04-08T00:00:00.000000,1120,265,36158.75,36164.047,36168.59,42706,729
2023-04-08T00:00:00.000000,1115,776,15136.3,17164.664,21491.666,38234,714
2023-04-08T00:00:00.000000,1098,2116,17872.05,21069.018,22899.4,70482,727
2023-04-08T00:00:00.000000,1105,2013,17566.16,19680.715,22424.533,68707,733
2023-04-08T00:00:00.000000,1092,535,49023.99,49029.586,49035.586,60176,731
2023-04-08T00:00:00.000000,1103,345,15010.531,18210.5,21355.062,70669,742
2023-04-08T00:00:00.000000,1096,502,47217.957,47222.348,47228.043,69947,742
2023-04-08T00:00:00.000000,1100,47,18580.572,20564.68,23889.92,72014,710
2023-04-08T00:00:00.000000,1113,48,38608.51,38616.145,38630.24,68552,737
2023-04-08T00:00:00.000000,1109,253,17569.416,19677.188,21897.184,84675,733
2023-04-08T00:00:00.000000,1094,692,16777.143,18134.982,21684.416,44788,750
2023-04-08T00:00:00.000000,1118,31,37669.45,37673.656,37677.926,37686,722
2023-04-08T00:00:00.000000,1110,221,17457.85,18807.32,22742.428,68263,734
2023-04-08T00:00:00.000000,1093,48,48663.65,48668.695,48673.13,48685,739
2023-04-08T00:00:00.000000,1111,269,39548.61,39566.445,39573.652,39583,738
2023-04-08T00:00:00.000000,1107,301,16692.857,18022.945,22432.88,43061,714
2023-04-09T00:00:00.000000,1106,3334,16999.893,18554.92,21354.39,76701,725
2023-04-09T00:00:00.000000,1097,396,18386.947,21210.635,22926.598,77994,721
2023-04-09T00:00:00.000000,1118,317,37694.016,37698.39,37702.316,37715,708
2023-04-09T00:00:00.000000,1098,2132,17888.078,21041.363,22930.25,70513,719
2023-04-09T00:00:00.000000,1111,761,39571.85,39590.47,39597.965,39608,736
2023-04-09T00:00:00.000000,1090,32,49608.13,49641.04,49650.88,76767,757
2023-04-09T00:00:00.000000,1110,455,17328.217,18600.81,22440.94,69950,768
2023-04-09T00:00:00.000000,1117,79,18156.889,20980.328,22666.172,37829,728
2023-04-09T00:00:00.000000,1102,301,17961.666,21948.355,23549.46,71289,733
2023-04-09T00:00:00.000000,1119,443,17563.916,18837.541,22400.75,37074,741
2023-04-09T00:00:00.000000,1103,376,15045.65,18234.863,21381.562,45711,738
2023-04-09T00:00:00.000000,1108,855,16989.844,19889.05,23081.967,41763,718
2023-04-09T00:00:00.000000,1093,15,48686.633,48692.402,48697.695,48708,702
2023-04-09T00:00:00.000000,1096,518,47242.277,47247.78,47253.043,69963,762
2023-04-09T00:00:00.000000,1095,598,17027.969,18735.719,22543.791,45632,755
2023-04-09T00:00:00.000000,1107,749,16715.5,18042.334,22456.275,43091,732
2023-04-09T00:00:00.000000,1112,332,17348.75,18827.793,22785.1,51198,733
2023-04-09T00:00:00.000000,1115,808,14979.64,17004.236,21237.8,38250,730
2023-04-09T00:00:00.000000,1094,724,16727.02,18159.98,21713.5,44814,748
2023-04-09T00:00:00.000000,1116,570,15626.455,17983.072,20973.28,72948,741
2023-04-09T00:00:00.000000,1114,1848,17704.5,18904.223,21780.0,38973,722
2023-04-09T00:00:00.000000,1101,561,15818.92,19334.572,23110.777,45938,738
2023-04-09T00:00:00.000000,1091,158,49333.777,49339.57,49345.156,77733,715
2023-04-09T00:00:00.000000,1120,281,36181.99,36187.863,36193.363,42722,763
2023-04-09T00:00:00.000000,1109,285,17585.285,20518.219,22784.666,84706,710
2023-04-09T00:00:00.000000,1113,38610,38633.957,38640.758,38651.766,68583,714
2023-04-09T00:00:00.000000,1099,914,15568.35,18210.0,22925.107,69291,721
2023-04-09T00:00:00.000000,1092,189,49049.734,49055.17,49059.926,60207,711
2023-04-09T00:00:00.000000,1105,284,17586.39,19274.22,22439.775,68739,761
2023-04-09T00:00:00.000000,1100,79,18851.2,20595.0,23918.25,69306,721
2023-04-09T00:00:00.000000,1104,285,14980.1,17682.072,21891.666,45233,716
2023-04-10T00:00:00.000000,1104,3519,15389.5,17708.03,21913.2,45264,714
2023-04-10T00:00:00.000000,1094,740,16901.75,18189.305,21732.6,44835,728
2023-04-10T00:00:00.000000,1095,79,16703.953,18766.54,22573.791,45390,767
2023-04-10T00:00:00.000000,1115,824,15184.97,17121.209,21118.125,38250,725
2023-04-10T00:00:00.000000,1117,1806,18188.29,21189.68,22690.111,37852,738
2023-04-10T00:00:00.000000,1111,316,39597.438,39614.51,39621.258,39632,732
2023-04-10T00:00:00.000000,1106,127,16580.334,18563.748,21373.625,76988,740
2023-04-10T00:00:00.000000,1092,220,49072.973,49078.445,49083.76,56289,721
2023-04-10T00:00:00.000000,1114,912,17540.672,18707.092,21518.363,38995,708
2023-04-10T00:00:00.000000,1100,2550,18883.857,20665.625,23939.143,72014,714
2023-04-10T00:00:00.000000,1120,297,36204.22,36211.176,36216.258,36228,732
2023-04-10T00:00:00.000000,1097,285,18412.623,21242.484,23247.617,78025,736
2023-04-10T00:00:00.000000,1112,363,17276.35,18852.426,22815.166,51214,746
2023-04-10T00:00:00.000000,1116,602,15644.069,17532.031,20984.5,85394,745
2023-04-10T00:00:00.000000,1091,101,49356.445,49362.32,49367.605,77765,720
2023-04-10T00:00:00.000000,1090,31,49639.05,49660.61,49673.465,76782,716
2023-04-10T00:00:00.000000,1119,1436,17637.2,19363.0,22910.6,37090,737
2023-04-10T00:00:00.000000,1099,31,15596.031,18245.04,22953.953,76241,735
2023-04-10T00:00:00.000000,1096,550,47266.336,47270.703,47276.21,69995,718
2023-04-10T00:00:00.000000,1103,1489,15068.0,18260.182,21393.74,45741,756
2023-04-10T00:00:00.000000,1102,333,17982.688,21747.818,23803.48,71305,755
2023-04-10T00:00:00.000000,1107,780,16365.556,18063.014,22473.715,43110,738
2023-04-10T00:00:00.000000,1105,380,17614.55,19729.121,22321.258,43459,748
2023-04-10T00:00:00.000000,1101,2094,15929.417,19538.4,23136.9,45969,739
2023-04-10T00:00:00.000000,1093,47,48710.94,48716.35,48721.355,67911,756
2023-04-10T00:00:00.000000,1108,887,17028.445,20553.629,23103.664,41787,721
2023-04-10T00:00:00.000000,1110,1314,17350.271,18855.4,22790.484,68310,707
